,disaster,id,name,time,label_exists,target_exists,gsd,capture_date,disaster_type,height,width,original_height,original_width,NA,destroyed,major-damage,minor-damage,no-damage,un-classified
3029,socal-fire,00000830,socal-fire_00000830_pre_disaster.png,pre,True,True,1.9894955,2018-10-23T18:51:02.000Z,fire,1024,1024,1024,1024,0,0,0,0,0,0
3030,hurricane-florence,00000496,hurricane-florence_00000496_pre_disaster.png,pre,True,True,1.958603,2018-04-06T15:49:36.000Z,flooding,1024,1024,1024,1024,1,0,0,0,0,0
3031,socal-fire,00000609,socal-fire_00000609_pre_disaster.png,pre,True,True,2.1259935000000003,2018-10-23T18:51:21.000Z,fire,1024,1024,1024,1024,0,0,0,0,0,0
3032,hurricane-matthew,00000175,hurricane-matthew_00000175_post_disaster.png,post,True,True,1.59234964847565,2016-10-10T16:04:56.646Z,wind,1024,1024,1024,1024,0,24,3,5,0,0
3033,socal-fire,00000577,socal-fire_00000577_post_disaster.png,post,True,True,2.5700748,2018-11-14T18:42:58.000Z,fire,1024,1024,1024,1024,0,0,0,0,16,1
3034,hurricane-florence,00000066,hurricane-florence_00000066_post_disaster.png,post,True,True,2.0916247,2018-09-20T16:04:41.000Z,flooding,1024,1024,1024,1024,0,0,0,0,16,6
3035,midwest-flooding,00000157,midwest-flooding_00000157_post_disaster.png,post,True,True,1.2524601,2019-05-30T17:35:04.000Z,flooding,1024,1024,1024,1024,0,0,0,1,0,0
3036,midwest-flooding,00000064,midwest-flooding_00000064_post_disaster.png,post,True,True,1.7392077000000001,2019-05-31T16:54:31.000Z,flooding,1024,1024,1024,1024,0,0,0,0,214,0
3037,socal-fire,00000048,socal-fire_00000048_pre_disaster.png,pre,True,True,2.1259935000000003,2018-10-23T18:51:21.000Z,fire,1024,1024,1024,1024,10,0,0,0,0,0
3038,hurricane-michael,00000415,hurricane-michael_00000415_pre_disaster.png,pre,True,True,2.2217438,2017-10-05T16:51:27.000Z,wind,1024,1024,1024,1024,31,0,0,0,0,0
3039,hurricane-michael,00000103,hurricane-michael_00000103_pre_disaster.png,pre,True,True,2.0664845,2017-11-29T16:28:19.000Z,wind,1024,1024,1024,1024,5,0,0,0,0,0
3040,hurricane-matthew,00000054,hurricane-matthew_00000054_post_disaster.png,post,True,True,2.37887692,2016-10-01T15:29:45.000Z,wind,1024,1024,1024,1024,0,0,0,24,14,4
3041,midwest-flooding,00000181,midwest-flooding_00000181_pre_disaster.png,pre,True,True,2.0809727000000002,2019-01-26T17:16:23.000Z,flooding,1024,1024,1024,1024,32,0,0,0,0,0
3042,hurricane-harvey,00000169,hurricane-harvey_00000169_pre_disaster.png,pre,True,True,2.2015352000000004,2017-02-16T17:11:58.000Z,flooding,1024,1024,1024,1024,147,0,0,0,0,0
3043,santa-rosa-wildfire,00000015,santa-rosa-wildfire_00000015_pre_disaster.png,pre,True,True,1.6719055,2017-06-21T19:09:01.000Z,fire,1024,1024,1024,1024,123,0,0,0,0,0
3044,mexico-earthquake,00000041,mexico-earthquake_00000041_pre_disaster.png,pre,True,True,1.3783635,2017-01-04T17:31:25.156Z,earthquake,1024,1024,1024,1024,142,0,0,0,0,0
3045,hurricane-michael,00000077,hurricane-michael_00000077_pre_disaster.png,pre,True,True,2.0664845,2017-11-29T16:28:19.000Z,wind,1024,1024,1024,1024,100,0,0,0,0,0
3046,santa-rosa-wildfire,00000060,santa-rosa-wildfire_00000060_post_disaster.png,post,True,True,1.8769937,2017-10-11T19:19:41.000Z,fire,1024,1024,1024,1024,0,9,0,0,1,1
3047,hurricane-florence,00000285,hurricane-florence_00000285_post_disaster.png,post,True,True,2.0916247,2018-09-20T16:04:41.000Z,flooding,1024,1024,1024,1024,0,0,0,0,10,0
3048,hurricane-florence,00000100,hurricane-florence_00000100_pre_disaster.png,pre,True,True,1.958603,2018-04-06T15:49:36.000Z,flooding,1024,1024,1024,1024,5,0,0,0,0,0
3049,hurricane-michael,00000355,hurricane-michael_00000355_post_disaster.png,post,True,True,2.0711906,2018-10-13T16:48:15.000Z,wind,1024,1024,1024,1024,0,1,0,24,44,1
3050,midwest-flooding,00000137,midwest-flooding_00000137_pre_disaster.png,pre,True,True,2.0809727000000002,2019-01-26T17:16:23.000Z,flooding,1024,1024,1024,1024,0,0,0,0,0,0
3051,hurricane-florence,00000537,hurricane-florence_00000537_post_disaster.png,post,True,True,2.0916247,2018-09-20T16:04:41.000Z,flooding,1024,1024,1024,1024,0,1,0,0,16,4
3052,hurricane-michael,00000379,hurricane-michael_00000379_pre_disaster.png,pre,True,True,2.2217438,2017-10-05T16:51:27.000Z,wind,1024,1024,1024,1024,0,0,0,0,0,0
3053,socal-fire,00001338,socal-fire_00001338_post_disaster.png,post,True,True,2.5700748,2018-11-14T18:42:58.000Z,fire,1024,1024,1024,1024,0,0,0,0,0,0
3054,hurricane-florence,00000123,hurricane-florence_00000123_post_disaster.png,post,True,True,2.0916247,2018-09-20T16:04:41.000Z,flooding,1024,1024,1024,1024,0,0,6,0,0,0
3055,mexico-earthquake,00000057,mexico-earthquake_00000057_post_disaster.png,post,True,True,2.6503215,2017-09-20T17:46:11.000Z,earthquake,1024,1024,1024,1024,0,0,0,1,342,0
3056,palu-tsunami,00000166,palu-tsunami_00000166_post_disaster.png,post,True,True,2.8247435,2018-10-01T02:26:02.000Z,tsunami,1024,1024,1024,1024,0,36,10,0,67,1
3057,hurricane-harvey,00000142,hurricane-harvey_00000142_post_disaster.png,post,True,True,3.024613,2017-08-31T17:38:50.685Z,flooding,1024,1024,1024,1024,0,0,226,18,0,0
3058,hurricane-florence,00000336,hurricane-florence_00000336_pre_disaster.png,pre,True,True,1.958603,2018-04-06T15:49:36.000Z,flooding,1024,1024,1024,1024,11,0,0,0,0,0
3059,midwest-flooding,00000244,midwest-flooding_00000244_post_disaster.png,post,True,True,1.2524601,2019-05-30T17:35:04.000Z,flooding,1024,1024,1024,1024,0,2,0,1,7,3
3060,midwest-flooding,00000386,midwest-flooding_00000386_post_disaster.png,post,True,True,1.2524601,2019-05-30T17:35:04.000Z,flooding,1024,1024,1024,1024,0,0,0,0,8,0
3061,hurricane-florence,00000073,hurricane-florence_00000073_post_disaster.png,post,True,True,2.0916247,2018-09-20T16:04:41.000Z,flooding,1024,1024,1024,1024,0,0,0,0,1,1
3062,socal-fire,00000252,socal-fire_00000252_post_disaster.png,post,True,True,2.5700748,2018-11-14T18:42:58.000Z,fire,1024,1024,1024,1024,0,0,0,0,4,0
3063,socal-fire,00000718,socal-fire_00000718_pre_disaster.png,pre,True,True,1.9894955,2018-10-23T18:51:02.000Z,fire,1024,1024,1024,1024,0,0,0,0,0,0
3064,socal-fire,00000488,socal-fire_00000488_pre_disaster.png,pre,True,True,1.9894955,2018-10-23T18:51:02.000Z,fire,1024,1024,1024,1024,22,0,0,0,0,0
3065,midwest-flooding,00000027,midwest-flooding_00000027_post_disaster.png,post,True,True,1.7392077000000001,2019-05-31T16:54:31.000Z,flooding,1024,1024,1024,1024,0,0,0,0,60,5
3066,santa-rosa-wildfire,00000138,santa-rosa-wildfire_00000138_post_disaster.png,post,True,True,1.8769937,2017-10-11T19:19:41.000Z,fire,1024,1024,1024,1024,0,39,1,2,216,0
3067,santa-rosa-wildfire,00000147,santa-rosa-wildfire_00000147_pre_disaster.png,pre,True,True,1.6719055,2017-06-21T19:09:01.000Z,fire,1024,1024,1024,1024,27,0,0,0,0,0
3068,socal-fire,00000644,socal-fire_00000644_post_disaster.png,post,True,True,2.5700748,2018-11-14T18:42:58.000Z,fire,1024,1024,1024,1024,0,0,0,0,3,0
3069,hurricane-michael,00000511,hurricane-michael_00000511_post_disaster.png,post,True,True,2.0711906,2018-10-13T16:48:15.000Z,wind,1024,1024,1024,1024,0,0,4,20,141,1
3070,hurricane-harvey,00000285,hurricane-harvey_00000285_post_disaster.png,post,True,True,3.024613,2017-08-31T17:38:50.685Z,flooding,1024,1024,1024,1024,0,1,1,1,2,1
3071,hurricane-matthew,00000355,hurricane-matthew_00000355_pre_disaster.png,pre,True,True,1.95753467082977,2013-06-09T15:51:17.851Z,wind,1024,1024,1024,1024,136,0,0,0,0,0
3072,hurricane-harvey,00000089,hurricane-harvey_00000089_pre_disaster.png,pre,True,True,2.2015352000000004,2017-02-16T17:11:58.000Z,flooding,1024,1024,1024,1024,259,0,0,0,0,0
3073,hurricane-florence,00000504,hurricane-florence_00000504_pre_disaster.png,pre,True,True,1.958603,2018-04-06T15:49:36.000Z,flooding,1024,1024,1024,1024,2,0,0,0,0,0
3074,socal-fire,00000468,socal-fire_00000468_post_disaster.png,post,True,True,2.5700748,2018-11-14T18:42:58.000Z,fire,1024,1024,1024,1024,0,6,0,0,43,0
3075,palu-tsunami,00000074,palu-tsunami_00000074_pre_disaster.png,pre,True,True,2.0312154,2017-01-24T02:18:34.285Z,tsunami,1024,1024,1024,1024,895,0,0,0,0,0
3076,midwest-flooding,00000010,midwest-flooding_00000010_pre_disaster.png,pre,True,True,2.090686,2019-01-26T17:17:36.000Z,flooding,1024,1024,1024,1024,2,0,0,0,0,0
3077,socal-fire,00000116,socal-fire_00000116_pre_disaster.png,pre,True,True,1.9894955,2018-10-23T18:51:02.000Z,fire,1024,1024,1024,1024,3,0,0,0,0,0
3078,socal-fire,00000817,socal-fire_00000817_pre_disaster.png,pre,True,True,1.9894955,2018-10-23T18:51:02.000Z,fire,1024,1024,1024,1024,96,0,0,0,0,0
3079,socal-fire,00000311,socal-fire_00000311_post_disaster.png,post,True,True,2.5700748,2018-11-14T18:42:58.000Z,fire,1024,1024,1024,1024,0,0,0,0,0,0
3080,santa-rosa-wildfire,00000022,santa-rosa-wildfire_00000022_post_disaster.png,post,True,True,1.8769937,2017-10-11T19:19:41.000Z,fire,1024,1024,1024,1024,0,0,0,0,102,0
3081,hurricane-matthew,00000242,hurricane-matthew_00000242_pre_disaster.png,pre,True,True,1.95753467082977,2013-06-09T15:51:17.851Z,wind,1024,1024,1024,1024,0,0,0,0,0,0
3082,santa-rosa-wildfire,00000094,santa-rosa-wildfire_00000094_post_disaster.png,post,True,True,1.8769937,2017-10-11T19:19:41.000Z,fire,1024,1024,1024,1024,0,5,0,0,0,0
3083,socal-fire,00000779,socal-fire_00000779_pre_disaster.png,pre,True,True,1.9894955,2018-10-23T18:51:02.000Z,fire,1024,1024,1024,1024,3,0,0,0,0,0
3084,socal-fire,00000662,socal-fire_00000662_pre_disaster.png,pre,True,True,1.9894955,2018-10-23T18:51:02.000Z,fire,1024,1024,1024,1024,29,0,0,0,0,0
3085,midwest-flooding,00000143,midwest-flooding_00000143_pre_disaster.png,pre,True,True,2.0809727000000002,2019-01-26T17:16:23.000Z,flooding,1024,1024,1024,1024,23,0,0,0,0,0
3086,hurricane-michael,00000509,hurricane-michael_00000509_post_disaster.png,post,True,True,2.0711906,2018-10-13T16:48:15.000Z,wind,1024,1024,1024,1024,0,0,7,6,112,0
3087,hurricane-florence,00000058,hurricane-florence_00000058_pre_disaster.png,pre,True,True,1.958603,2018-04-06T15:49:36.000Z,flooding,1024,1024,1024,1024,0,0,0,0,0,0
3088,socal-fire,00000851,socal-fire_00000851_pre_disaster.png,pre,True,True,1.9894955,2018-10-23T18:51:02.000Z,fire,1024,1024,1024,1024,0,0,0,0,0,0
3089,hurricane-florence,00000059,hurricane-florence_00000059_pre_disaster.png,pre,True,True,1.958603,2018-04-06T15:49:36.000Z,flooding,1024,1024,1024,1024,4,0,0,0,0,0
3090,socal-fire,00000776,socal-fire_00000776_pre_disaster.png,pre,True,True,1.9894955,2018-10-23T18:51:02.000Z,fire,1024,1024,1024,1024,6,0,0,0,0,0
3091,hurricane-matthew,00000276,hurricane-matthew_00000276_post_disaster.png,post,True,True,1.59234964847565,2016-10-10T16:04:56.646Z,wind,1024,1024,1024,1024,0,2,0,2,1,4
3092,hurricane-matthew,00000213,hurricane-matthew_00000213_pre_disaster.png,pre,True,True,1.95753467082977,2013-06-09T15:51:17.851Z,wind,1024,1024,1024,1024,7,0,0,0,0,0
3093,guatemala-volcano,00000013,guatemala-volcano_00000013_post_disaster.png,post,True,True,1.4085245,2018-06-22T16:55:40.000Z,volcano,1024,1024,1024,1024,0,0,0,0,13,0
3094,hurricane-matthew,00000166,hurricane-matthew_00000166_post_disaster.png,post,True,True,1.59234964847565,2016-10-10T16:04:56.646Z,wind,1024,1024,1024,1024,0,12,0,3,2,1
3095,socal-fire,00000203,socal-fire_00000203_pre_disaster.png,pre,True,True,1.9894955,2018-10-23T18:51:02.000Z,fire,1024,1024,1024,1024,0,0,0,0,0,0
3096,socal-fire,00001115,socal-fire_00001115_post_disaster.png,post,True,True,2.5700748,2018-11-14T18:42:58.000Z,fire,1024,1024,1024,1024,0,0,0,0,0,0
3097,hurricane-matthew,00000159,hurricane-matthew_00000159_post_disaster.png,post,True,True,1.59234964847565,2016-10-10T16:04:56.646Z,wind,1024,1024,1024,1024,0,7,27,11,0,2
3098,hurricane-florence,00000251,hurricane-florence_00000251_post_disaster.png,post,True,True,2.0916247,2018-09-20T16:04:41.000Z,flooding,1024,1024,1024,1024,0,0,0,0,23,0
3099,socal-fire,00000467,socal-fire_00000467_post_disaster.png,post,True,True,2.5700748,2018-11-14T18:42:58.000Z,fire,1024,1024,1024,1024,0,0,0,0,0,0
3100,hurricane-matthew,00000237,hurricane-matthew_00000237_pre_disaster.png,pre,True,True,1.95753467082977,2013-06-09T15:51:17.851Z,wind,1024,1024,1024,1024,31,0,0,0,0,0
3101,palu-tsunami,00000131,palu-tsunami_00000131_pre_disaster.png,pre,True,True,2.0312154,2017-01-24T02:18:34.285Z,tsunami,1024,1024,1024,1024,401,0,0,0,0,0
3102,socal-fire,00000146,socal-fire_00000146_post_disaster.png,post,True,True,2.5700748,2018-11-14T18:42:58.000Z,fire,1024,1024,1024,1024,0,0,0,0,21,0
3103,santa-rosa-wildfire,00000101,santa-rosa-wildfire_00000101_post_disaster.png,post,True,True,1.8769937,2017-10-11T19:19:41.000Z,fire,1024,1024,1024,1024,0,0,0,0,92,0
3104,socal-fire,00000116,socal-fire_00000116_post_disaster.png,post,True,True,2.5700748,2018-11-14T18:42:58.000Z,fire,1024,1024,1024,1024,0,2,0,0,1,0
3105,midwest-flooding,00000172,midwest-flooding_00000172_pre_disaster.png,pre,True,True,2.0809727000000002,2019-01-26T17:16:23.000Z,flooding,1024,1024,1024,1024,48,0,0,0,0,0
3106,hurricane-florence,00000410,hurricane-florence_00000410_post_disaster.png,post,True,True,2.0916247,2018-09-20T16:04:41.000Z,flooding,1024,1024,1024,1024,0,0,19,0,0,0
3107,socal-fire,00000301,socal-fire_00000301_pre_disaster.png,pre,True,True,1.9894955,2018-10-23T18:51:02.000Z,fire,1024,1024,1024,1024,24,0,0,0,0,0
3108,hurricane-florence,00000251,hurricane-florence_00000251_pre_disaster.png,pre,True,True,1.958603,2018-04-06T15:49:36.000Z,flooding,1024,1024,1024,1024,23,0,0,0,0,0
3109,hurricane-florence,00000062,hurricane-florence_00000062_post_disaster.png,post,True,True,2.0916247,2018-09-20T16:04:41.000Z,flooding,1024,1024,1024,1024,0,0,1,0,5,1
3110,socal-fire,00001075,socal-fire_00001075_pre_disaster.png,pre,True,True,1.9894955,2018-10-23T18:51:02.000Z,fire,1024,1024,1024,1024,64,0,0,0,0,0
3111,hurricane-michael,00000211,hurricane-michael_00000211_pre_disaster.png,pre,True,True,2.0664845,2017-11-29T16:28:19.000Z,wind,1024,1024,1024,1024,88,0,0,0,0,0
3112,hurricane-michael,00000413,hurricane-michael_00000413_post_disaster.png,post,True,True,2.0711906,2018-10-13T16:48:15.000Z,wind,1024,1024,1025,1025,0,13,22,39,58,5
3113,midwest-flooding,00000385,midwest-flooding_00000385_pre_disaster.png,pre,True,True,2.0809727000000002,2019-01-26T17:16:23.000Z,flooding,1024,1024,1024,1024,6,0,0,0,0,0
3114,hurricane-michael,00000268,hurricane-michael_00000268_post_disaster.png,post,True,True,2.0711906,2018-10-13T16:48:15.000Z,wind,1024,1024,1024,1024,0,1,9,11,52,0
3115,mexico-earthquake,00000008,mexico-earthquake_00000008_pre_disaster.png,pre,True,True,1.3783635,2017-01-04T17:31:25.156Z,earthquake,1024,1024,1024,1024,286,0,0,0,0,0
3116,hurricane-matthew,00000126,hurricane-matthew_00000126_pre_disaster.png,pre,True,True,1.95753467082977,2013-06-09T15:51:17.851Z,wind,1024,1024,1024,1024,288,0,0,0,0,0
3117,socal-fire,00001253,socal-fire_00001253_post_disaster.png,post,True,True,2.5700748,2018-11-14T18:42:58.000Z,fire,1024,1024,1024,1024,0,0,0,0,0,0
3118,hurricane-matthew,00000063,hurricane-matthew_00000063_pre_disaster.png,pre,True,True,1.91168606,2013-01-05T16:02:21.000Z,wind,1024,1024,1024,1024,14,0,0,0,0,0
3119,socal-fire,00000876,socal-fire_00000876_post_disaster.png,post,True,True,2.5700748,2018-11-14T18:42:58.000Z,fire,1024,1024,1024,1024,0,0,0,0,0,0
3120,hurricane-harvey,00000425,hurricane-harvey_00000425_pre_disaster.png,pre,True,True,2.2015352000000004,2017-02-16T17:11:58.000Z,flooding,1024,1024,1024,1024,144,0,0,0,0,0
3121,hurricane-harvey,00000228,hurricane-harvey_00000228_pre_disaster.png,pre,True,True,2.2015352000000004,2017-02-16T17:11:58.000Z,flooding,1024,1024,1024,1024,3,0,0,0,0,0
3122,santa-rosa-wildfire,00000056,santa-rosa-wildfire_00000056_pre_disaster.png,pre,True,True,1.6719055,2017-06-21T19:09:01.000Z,fire,1024,1024,1024,1024,53,0,0,0,0,0
3123,mexico-earthquake,00000003,mexico-earthquake_00000003_pre_disaster.png,pre,True,True,1.3783635,2017-01-04T17:31:25.156Z,earthquake,1024,1024,1024,1024,932,0,0,0,0,0
3124,socal-fire,00000318,socal-fire_00000318_post_disaster.png,post,True,True,2.5700748,2018-11-14T18:42:58.000Z,fire,1024,1024,1024,1024,0,0,0,0,0,0
3125,hurricane-florence,00000475,hurricane-florence_00000475_pre_disaster.png,pre,True,True,1.958603,2018-04-06T15:49:36.000Z,flooding,1024,1024,1024,1024,35,0,0,0,0,0
3126,hurricane-florence,00000153,hurricane-florence_00000153_post_disaster.png,post,True,True,2.0916247,2018-09-20T16:04:41.000Z,flooding,1024,1024,1024,1024,0,0,13,3,0,0
3127,santa-rosa-wildfire,00000156,santa-rosa-wildfire_00000156_pre_disaster.png,pre,True,True,1.6719055,2017-06-21T19:09:01.000Z,fire,1024,1024,1024,1024,65,0,0,0,0,0
3128,hurricane-michael,00000539,hurricane-michael_00000539_pre_disaster.png,pre,True,True,2.2217438,2017-10-05T16:51:27.000Z,wind,1024,1024,1024,1024,32,0,0,0,0,0
3129,hurricane-harvey,00000213,hurricane-harvey_00000213_post_disaster.png,post,True,True,3.024613,2017-08-31T17:38:50.685Z,flooding,1024,1024,1024,1024,0,0,0,0,169,0
3130,hurricane-michael,00000497,hurricane-michael_00000497_post_disaster.png,post,True,True,2.0711906,2018-10-13T16:48:15.000Z,wind,1024,1024,1024,1024,0,0,0,2,27,0
3131,socal-fire,00001343,socal-fire_00001343_post_disaster.png,post,True,True,2.5700748,2018-11-14T18:42:58.000Z,fire,1024,1024,1024,1024,0,0,0,0,0,0
3132,hurricane-matthew,00000223,hurricane-matthew_00000223_pre_disaster.png,pre,True,True,1.95753467082977,2013-06-09T15:51:17.851Z,wind,1024,1024,1024,1024,35,0,0,0,0,0
3133,midwest-flooding,00000058,midwest-flooding_00000058_post_disaster.png,post,True,True,1.7392077000000001,2019-05-31T16:54:31.000Z,flooding,1024,1024,1024,1024,0,0,0,0,100,0
3134,socal-fire,00000337,socal-fire_00000337_pre_disaster.png,pre,True,True,1.9894955,2018-10-23T18:51:02.000Z,fire,1024,1024,1024,1024,16,0,0,0,0,0
3135,hurricane-florence,00000372,hurricane-florence_00000372_pre_disaster.png,pre,True,True,1.958603,2018-04-06T15:49:36.000Z,flooding,1024,1024,1024,1024,38,0,0,0,0,0
3136,hurricane-florence,00000051,hurricane-florence_00000051_post_disaster.png,post,True,True,2.0916247,2018-09-20T16:04:41.000Z,flooding,1024,1024,1024,1024,0,0,17,2,1,0
3137,socal-fire,00001241,socal-fire_00001241_post_disaster.png,post,True,True,2.5700748,2018-11-14T18:42:58.000Z,fire,1024,1024,1024,1024,0,0,0,0,62,0
3138,hurricane-michael,00000260,hurricane-michael_00000260_post_disaster.png,post,True,True,2.0711906,2018-10-13T16:48:15.000Z,wind,1024,1024,1024,1024,0,3,4,11,15,0
3139,hurricane-matthew,00000062,hurricane-matthew_00000062_pre_disaster.png,pre,True,True,1.91168606,2013-01-05T16:02:21.000Z,wind,1024,1024,1024,1024,40,0,0,0,0,0
3140,hurricane-harvey,00000292,hurricane-harvey_00000292_post_disaster.png,post,True,True,3.024613,2017-08-31T17:38:50.685Z,flooding,1024,1024,1024,1024,0,0,0,0,82,0
3141,hurricane-matthew,00000176,hurricane-matthew_00000176_pre_disaster.png,pre,True,True,1.95753467082977,2013-06-09T15:51:17.851Z,wind,1024,1024,1024,1024,20,0,0,0,0,0
3142,hurricane-matthew,00000097,hurricane-matthew_00000097_post_disaster.png,post,True,True,2.7733664499999997,2016-10-09T15:32:03.000Z,wind,1024,1024,1024,1024,0,7,8,83,0,1
3143,socal-fire,00000162,socal-fire_00000162_pre_disaster.png,pre,True,True,1.9894955,2018-10-23T18:51:02.000Z,fire,1024,1024,1024,1024,0,0,0,0,0,0
3144,hurricane-florence,00000216,hurricane-florence_00000216_post_disaster.png,post,True,True,2.0916247,2018-09-20T16:04:41.000Z,flooding,1024,1024,1024,1024,0,0,21,0,0,0
3145,mexico-earthquake,00000004,mexico-earthquake_00000004_post_disaster.png,post,True,True,2.6503215,2017-09-20T17:46:11.000Z,earthquake,1024,1024,1024,1024,0,0,0,0,170,0
3146,hurricane-matthew,00000049,hurricane-matthew_00000049_post_disaster.png,post,True,True,2.37887692,2016-10-01T15:29:45.000Z,wind,1024,1024,1024,1024,0,0,4,25,17,2
3147,socal-fire,00000010,socal-fire_00000010_post_disaster.png,post,True,True,2.5700748,2018-11-14T18:42:58.000Z,fire,1024,1024,1024,1024,0,0,0,0,0,0
3148,socal-fire,00000531,socal-fire_00000531_pre_disaster.png,pre,True,True,1.9894955,2018-10-23T18:51:02.000Z,fire,1024,1024,1024,1024,19,0,0,0,0,0
3149,hurricane-matthew,00000048,hurricane-matthew_00000048_post_disaster.png,post,True,True,2.37887692,2016-10-01T15:29:45.000Z,wind,1024,1024,1024,1024,0,1,8,55,3,4
3150,midwest-flooding,00000019,midwest-flooding_00000019_pre_disaster.png,pre,True,True,2.090686,2019-01-26T17:17:36.000Z,flooding,1024,1024,1024,1024,50,0,0,0,0,0
3151,midwest-flooding,00000276,midwest-flooding_00000276_pre_disaster.png,pre,True,True,2.0809727000000002,2019-01-26T17:16:23.000Z,flooding,1024,1024,1024,1024,17,0,0,0,0,0
3152,socal-fire,00000469,socal-fire_00000469_post_disaster.png,post,True,True,2.5700748,2018-11-14T18:42:58.000Z,fire,1024,1024,1024,1024,0,4,0,0,2,1
3153,midwest-flooding,00000137,midwest-flooding_00000137_post_disaster.png,post,True,True,1.2524601,2019-05-30T17:35:04.000Z,flooding,1024,1024,1024,1024,0,0,0,0,0,0
3154,hurricane-harvey,00000008,hurricane-harvey_00000008_pre_disaster.png,pre,True,True,1.9022960000000002,2017-02-16T17:11:21.000Z,flooding,1024,1024,1024,1024,40,0,0,0,0,0
3155,hurricane-harvey,00000172,hurricane-harvey_00000172_post_disaster.png,post,True,True,3.024613,2017-08-31T17:38:50.685Z,flooding,1024,1024,1024,1024,0,0,0,0,159,0
